period,product,product_group,quantity,list_price,net_price
01/10/2020,PRDXN2YC0XS,G1,266,19.09,20.779
01/11/2020,PRDRDHLRTQI,G1,416,19.09,20.107
01/06/2021,PRDHNVXH9SL,G1,4980,18.01,22.045
01/09/2021,PRDHBJU4V9S,G1,3016,18.01,21.322
01/03/2022,PRDJ71CUEU9,G1,2416,18.0472,17.155
01/01/2021,PRDJ531G901,G1,105016,17.11,16.612
01/09/2021,PRDK6SLL877,G1,10016,17.08,16.6
01/03/2021,PRDRFOLAS42,G1,105016,17.1433,16.612
01/03/2020,PRDG8K2OQ0O,G1,15016,17.11,16.564
01/12/2021,PRD93UY4HGR,G1,15016,17.05,16.66
01/07/2021,PRD6VZ5B4LM,G1,10016,17.71,16.6
01/08/2021,PRDEB81K03Q,G1,60016,17.71,16.63
01/10/2021,PRDVVAAQD9J,G1,10016,17.08,16.66
01/10/2021,PRDRQS6NKLM,G1,15016,17.08,16.63
01/06/2021,PRD8IN4IIEB,G1,25016,17.71,16.6
01/10/2021,PRDFVOXZ1PM,G1,95016,17.08,16.63
01/01/2022,PRDGWZRBP5K,G1,30016,17.05,16.66
01/08/2021,PRDFFYUDX07,G1,10016,17.71,16.6
01/10/2021,PRD7W0ATV3Q,G1,15016,17.08,16.63
01/01/2022,PRD2YM1K9F4,G1,10016,17.05,16.693
01/05/2021,PRDIKT59RTV,G1,5016,17.71,16.6
01/12/2021,PRDKG0TIZMN,G1,25016,17.05,16.66
01/03/2022,PRDDI9TSM41,G1,20016,17.0923,16.693
01/10/2021,PRDDAH5DS4N,G1,10016,17.08,16.66
01/02/2022,PRD7NJ1OBTH,G1,5016,17.0923,16.66
01/03/2020,PRDZGFEU3QD,G1,30016,17.11,16.78
01/03/2022,PRDEO4VC4LJ,G1,50016,17.0923,16.66
01/07/2021,PRDDRPN17J7,G1,50016,17.71,16.6
01/08/2021,PRDIPRHRK7Z,G1,20016,17.62,16.606
01/05/2021,PRDDFUPLMPN,G1,20016,17.0815,17.08
01/12/2020,PRD8ADEYH3B,G1,20016,17.05,17.08
01/04/2020,PRDD2Z1RBX4,G1,20016,17.05,17.08
01/05/2020,PRD658656KE,G1,20016,17.05,17.08
01/09/2020,PRDZAH7PDOI,G1,20016,17.05,17.08
01/06/2021,PRD3EA0FRI4,G1,20016,17.62,17.08
01/08/2020,PRD5F01RCMW,G1,20016,17.17,17.08
01/01/2022,PRDZBHQYGCY,G1,30016,17.02,16.606
01/11/2021,PRDB9B5P9CT,G1,55016,17.05,17.17
01/08/2021,PRD9DS30LHG,G1,60016,17.62,17.08
01/05/2021,PRDX6WDT1PJ,G1,11864,17.62,17.08
01/06/2020,PRDDE52YAU0,G1,20016,17.17,17.08
01/10/2020,PRDOZZHZM2V,G1,20016,17.05,17.08
01/12/2021,PRDY2EWE6F5,G1,230016,17.02,16.606
01/04/2021,PRD37T5LW72,G1,70016,17.0815,17.08
01/03/2021,PRDKDHX680U,G1,50016,17.0815,17.08
01/10/2021,PRDFYJ2MKQ7,G1,60016,17.05,16.606
01/07/2020,PRDPXAXNJDR,G1,20016,17.17,17.08
01/11/2020,PRD9VMAPJJY,G1,20016,17.05,17.08
01/06/2021,PRD2L8AEA6K,G1,40016,17.62,16.606
01/01/2021,PRD8ESASFGP,G1,20016,17.05,17.08
01/03/2022,PRDFI0QN5E4,G1,80016,17.065,17.17
01/07/2021,PRDMSD3Z1OV,G1,40016,17.62,17.08
01/07/2021,PRDNZG8CDUZ,G1,5016,17.62,16.606
01/04/2020,PRDP21UNVS7,G1,5016,17.5,17.17
01/06/2021,PRDY1GG8C7F,G1,10016,18.31,16.66
01/04/2021,PRD7WCGE4YQ,G1,5016,17.545,17.26
01/01/2021,PRDX8T0ZXFO,G1,5016,17.5,17.17
01/03/2020,PRDXB6COS3R,G1,5016,17.5,17.614
01/01/2022,PRDLV32ROEZ,G1,10016,17.32,17.32
01/04/2020,PRDK9GYZRES,G1,5016,17.5,16.855
01/01/2022,PRDL5M2H536,G1,10016,17.32,17.38
01/02/2021,PRD4YCBTXX5,G1,10016,17.545,16.855
01/06/2021,PRD82MBV6VK,G1,5016,18.31,17.26
01/04/2021,PRDF3PCASOY,G1,5016,17.545,16.66
01/04/2021,PRD50QPZ6IR,G1,10016,17.545,16.6
01/12/2021,PRDVCD8CSW8,G1,5016,17.32,17.83
01/07/2021,PRD5H1V3F16,G1,10016,17.74,16.957
01/11/2020,PRDDBAIGJUJ,G1,20016,17.14,16.6
01/05/2021,PRDUF1APZNQ,G1,15016,17.1742,16.63
01/03/2022,PRDH78REM8J,G1,10016,17.1109,16.957
01/08/2021,PRD0CQ5CDZO,G1,10016,17.74,16.957
01/02/2021,PRD31892SA3,G1,5016,17.14,16.6
01/10/2020,PRDR45DLW5C,G1,20016,17.14,16.6
01/06/2021,PRDP0699SYD,G1,30016,17.74,16.63
01/05/2020,PRD0Q7U2B3V,G1,10016,17.14,16.6
01/08/2020,PRD0QDXAOKH,G1,5016,17.26,16.63
01/01/2022,PRDAMG2ZJ15,G1,20016,17.05,16.957
01/06/2021,PRD8OO770HD,G1,10016,17.74,16.957
01/09/2021,PRD2ER7H1XL,G1,20016,17.74,16.957
01/07/2020,PRDLRBUAEJE,G1,25016,17.26,16.6
01/09/2020,PRDDB4KQ1T5,G1,10016,17.14,16.63
01/12/2020,PRDQB2A52FN,G1,5016,17.14,16.6
01/02/2022,PRDTM1NV7C1,G1,10016,17.05,16.957
01/04/2021,PRD39GPTQB9,G1,25016,17.1742,16.63
01/04/2020,PRDD43VR77S,G1,10016,17.14,16.66
01/04/2020,PRDHRS7B8YH,G1,5016,17.14,17.614
01/03/2021,PRDGLNT2XIS,G1,15016,17.1742,16.564
01/11/2021,PRDKLDJW1Q5,G1,16008,17.11,17.38
01/09/2021,PRDZUZ88SU7,G1,5016,17.11,16.855
01/06/2020,PRDMUEB6EBS,G1,5016,17.26,17.83
01/04/2020,PRDH7A2AK4Y,G1,15016,17.14,16.564
01/09/2020,PRDU8DE3GBP,G1,5016,17.14,18.064
01/12/2020,PRD5E5XZF4T,G1,25016,17.14,16.66
01/03/2020,PRDG25ZY73P,G1,15016,17.14,16.78
01/04/2020,PRDXP7XS9P4,G1,15016,17.14,16.6
01/01/2022,PRD4HNCKQPI,G1,28,17.08,17.65
01/01/2021,PRDAW3P4G77,G1,30016,17.14,16.66
01/11/2021,PRDN4G6SOG2,G1,9986,17.11,17.65
01/05/2020,PRDKRT36CDF,G1,10016,17.14,16.6
01/03/2021,PRD090G4VIZ,G1,20016,17.1742,16.63
01/08/2020,PRDWJEZ9FAS,G1,5016,17.26,17.614
01/12/2021,PRDNMA936I4,G1,20016,17.08,17.05
01/11/2021,PRD49DHEUL5,G1,5016,17.11,17.05
01/06/2021,PRDP8I1MA9X,G1,15016,17.77,16.855
01/06/2021,PRDRH38A7PZ,G1,5016,17.77,16.855
01/03/2020,PRDFAVPOYCY,G1,10016,17.14,16.6
01/07/2020,PRDWU9FZZ4Y,G1,5016,17.26,17.614
01/02/2021,PRDIQNQKTK8,G1,15016,17.1742,17.11
01/07/2021,PRDYRETXDPK,G1,25016,17.77,16.855
01/02/2021,PRDF5PZXNHJ,G1,10016,17.14,17.452
01/09/2020,PRD9JRCMHBF,G1,1416,17.14,19.06
01/05/2021,PRD68EY8IIK,G1,8016,17.65,18.445
01/02/2021,PRDJ7PBR53M,G1,5016,17.83,17.83
01/02/2022,PRDKZ0NHWAZ,G1,5016,17.59,17.53
01/12/2021,PRDFBJOU4JR,G1,5016,17.59,17.3875
01/01/2021,PRD0TW9JPC7,G1,5016,17.83,16.639
01/03/2020,PRDUHW0ITZD,G1,5016,17.83,17.83
01/04/2020,PRDYFK22D4P,G1,6016,17.83,18.28
01/01/2022,PRD104132FA,G1,7016,17.59,17.83
01/01/2022,PRDQRKW5S7R,G1,316,17.59,19.15
01/05/2020,PRDSEE5KFEC,G1,80016,16.96,16.78
01/10/2020,PRD1QCIXYXU,G1,70016,17.05,16.7107
01/01/2021,PRDVGEJQD39,G1,65016,17.05,16.7107
01/07/2020,PRDZDGMI3RQ,G1,70016,17.05,16.78
01/09/2021,PRD77P91IHE,G1,100016,16.99,16.612
01/10/2021,PRDLZL321EA,G1,90016,16.99,16.7107
01/04/2020,PRDDV8D804E,G1,120016,16.96,16.63
01/01/2022,PRDANLLJ943,G1,25016,16.96,16.78
01/11/2020,PRDS91MLZJ6,G1,85016,17.05,16.7107
01/06/2021,PRDZC88GUC4,G1,140016,17.47,16.612
01/09/2021,PRD3ZWVLZ3U,G1,45016,16.99,16.7107
01/01/2021,PRDBR5LQTUP,G1,40016,17.05,16.63
01/04/2020,PRDZG86OWK4,G1,120016,16.96,16.78
01/05/2021,PRD7HR7S6DN,G1,100016,17.0815,16.7107
01/11/2021,PRD0YDGPLYV,G1,30016,16.99,16.7107
01/06/2021,PRDNRQRKCA2,G1,55016,17.47,16.7107
01/03/2021,PRD985SYIWF,G1,55016,17.0815,16.63
01/12/2021,PRDF4MBEYFS,G1,35016,16.96,16.72
01/04/2021,PRDDG13BW4P,G1,135016,17.0815,16.7107
01/05/2020,PRDXAKT0X7C,G1,40016,16.96,16.63
01/12/2021,PRDF8GHUM23,G1,125016,16.96,16.78
01/05/2021,PRD17X4CGUK,G1,15016,17.47,16.7107
01/11/2021,PRDDOEO3M96,G1,80016,16.99,16.72
01/07/2021,PRDM3JDKCRS,G1,45016,17.47,16.7107
01/08/2021,PRDMM42GHAX,G1,75016,17.47,16.7107
01/06/2020,PRDKY8PJH2I,G1,120016,17.05,16.78
01/09/2020,PRDJB3X63GH,G1,105016,17.05,16.7107
01/06/2020,PRDPU7MFT8J,G1,90016,17.05,16.63
01/02/2022,PRD0E0L6Y90,G1,75016,16.96,16.72
01/05/2021,PRDRJOZZA8T,G1,100016,17.0815,16.612
01/07/2020,PRDJ94ZUJ00,G1,20016,17.05,16.63
01/10/2020,PRD1B7SL9Q9,G1,40016,17.05,16.63
01/03/2022,PRDXQ84122X,G1,60016,17.0191,16.72
01/04/2021,PRD1NQLCUTB,G1,135016,17.0815,16.612
01/03/2022,PRD6YLUJL3K,G1,315016,17.0191,16.78
01/09/2020,PRD63FZJZ70,G1,50016,17.05,16.63
01/11/2020,PRDND3Z84TA,G1,65016,17.05,16.63
01/03/2022,PRD5N6964SM,G1,10016,17.0191,16.78
01/02/2021,PRDA8Z0R8Z4,G1,25016,17.05,16.7107
01/12/2020,PRDE1PL9560,G1,175016,17.05,16.7107
01/08/2020,PRDTP5NMSTU,G1,190016,17.05,16.78
01/12/2021,PRDZIM73OZW,G1,30016,16.96,16.72
01/06/2020,PRDPIIB9SZP,G1,64,21.49,21.43
01/06/2020,PRD2KN5B967,G1,116,21.49,21.43
01/07/2020,PRDWWJKT40K,G1,816,19.21,21.43
01/06/2020,PRDSIZKMFRF,G1,5016,18.67,17.35
01/03/2021,PRDMPZ52Q0I,G1,40016,17.8,17.35
01/07/2020,PRD5NMPRZ2D,G1,85016,17.8,17.35
01/01/2021,PRD14GEGQD0,G1,60016,17.8,17.35
01/04/2020,PRDDSN23ZE4,G1,15016,17.77,17.35
01/05/2020,PRDK7MHVK3M,G1,60016,17.77,17.35
01/08/2020,PRD72GABOBX,G1,40016,17.8,17.35
01/09/2020,PRDANIQWUUY,G1,127816,17.8,17.35
01/08/2020,PRD77VJ6CO1,G1,40016,17.8,17.35
01/06/2020,PRD2YET66MG,G1,60016,17.8,17.35
01/10/2021,PRDJSFGVGNK,G1,70016,17.8,17.35
01/06/2020,PRDO4G42SRD,G1,70016,17.8,17.35
01/11/2021,PRDO8MP7HVS,G1,25016,17.8,17.35
01/08/2021,PRD2ULS141U,G1,195016,17.77,17.35
01/07/2021,PRDINW789UO,G1,65016,17.77,17.35
01/12/2020,PRDVL6PSECE,G1,175016,17.77,17.35
01/03/2020,PRD17SHBZNX,G1,95016,17.74,17.35
01/09/2021,PRDCALZTG32,G1,70016,17.77,17.35
01/10/2020,PRDUK1EWHGL,G1,145016,17.77,17.35
01/11/2020,PRDGAXSSOHX,G1,80016,17.77,17.35
01/03/2021,PRD0FAHZ20W,G1,15016,18.13,18.13
01/07/2021,PRDLCJ2SLOQ,G1,10016,18.13,18.13
01/04/2020,PRDYF4YHF7C,G1,25016,17.83,17.35
01/09/2020,PRDWCIVRAY6,G1,45016,17.83,17.35
01/05/2020,PRDASBJ8OF3,G1,5016,17.83,17.35
01/06/2020,PRDK24XW1D6,G1,25016,17.83,17.35
01/05/2021,PRD6UF1PJ91,G1,85016,17.83,17.35
01/11/2020,PRDGPR1EX2D,G1,10016,17.83,17.35
01/10/2020,PRD04VHTRM5,G1,25016,17.83,17.35
01/11/2021,PRDL10EURIT,G1,40016,17.83,17.35
01/10/2021,PRDA8USV5VA,G1,20016,17.83,17.35
01/03/2020,PRD69HC7LGP,G1,25016,17.83,17.35
01/12/2020,PRDUU0RW9JZ,G1,45016,17.83,17.35
01/04/2021,PRDYW5KBHB1,G1,5016,17.83,17.35
01/08/2020,PRD1X8NMUHD,G1,40016,17.83,17.35
01/09/2021,PRDG33WX5RE,G1,35016,17.83,17.35
01/05/2021,PRDZZ8824ZU,G1,40016,17.83,17.35
01/03/2020,PRDSJ9FE00L,G1,30016,17.83,17.35
01/02/2021,PRDY3R1OHRS,G1,280016,17.71,17.35
01/01/2021,PRD6LQT0OTI,G1,60016,17.71,17.35
01/03/2021,PRDMCKZP9IN,G1,290016,17.71,17.35
01/08/2020,PRD4JM90ZC0,G1,40,22.03,22
01/02/2021,PRD3UR36C2H,G1,72,22.03,22.03
01/07/2020,PRDHJSHFJ04,G1,26,22.03,23.44
01/03/2021,PRDBRK890PK,G1,72,22.03,23.23
01/04/2021,PRDAJSLK8WX,G1,1016,19.54,21.37
01/01/2021,PRDKNKMFEQS,G1,516,19.54,21.37
01/08/2020,PRD0QHM5MZ1,G1,616,19.54,18.85
01/07/2020,PRDCSL1VFF0,G1,5016,18.94,17.65
01/04/2020,PRD7EI9S4FC,G1,1816,18.94,26.02
01/03/2020,PRD59J4SSVF,G1,5016,18.94,17.98
01/04/2020,PRDPYJOMF4W,G1,5016,18.94,17.08
01/08/2020,PRDILIGVD54,G1,5016,18.94,21.73
01/05/2020,PRDVMU6D219,G1,816,18.94,26.02
01/05/2020,PRD5JH5JU13,G1,5016,18.94,21.73
01/12/2020,PRDVS8I1FUE,G1,2016,18.94,18.94
01/02/2021,PRDEYKR9R44,G1,4016,18.94,18.4
01/03/2021,PRDPD739LSV,G1,5016,18.94,17.65
01/06/2020,PRDNK1MOF61,G1,816,18.94,26.02
01/06/2021,PRDR51YS4BL,G1,110016,17.98,17.635
01/05/2021,PRDYM6OHUXF,G1,20016,17.98,17.635
01/04/2021,PRDJ9D89LQR,G1,30016,17.98,17.635
01/08/2021,PRDCL4ZLKX3,G1,30016,17.95,17.635
01/07/2021,PRD8YRT18P9,G1,60016,17.95,17.635
01/09/2021,PRDLASFU78F,G1,150016,17.95,17.635
01/03/2020,PRDSOAFZTDG,G1,5016,18.28,18.04
01/04/2021,PRDDNYYNO9P,G1,5016,18.34,17.65
01/09/2021,PRDPDMI3E4E,G1,10016,18.34,17.65
01/08/2021,PRD8IU0505R,G1,10016,18.34,18.4
01/11/2020,PRD9DLU9HQ4,G1,1316,18.34,18.58
01/08/2021,PRDDL4T4OTG,G1,5016,18.34,17.65
01/12/2020,PRDN4MH97DJ,G1,10016,18.34,18.625
01/06/2021,PRD6RYWIYLR,G1,5016,18.34,17.65
01/02/2021,PRDY00XWHZ0,G1,70016,18.01,17.98
01/10/2020,PRD7WFLQN32,G1,20016,18.01,17.98
01/03/2020,PRDWG25BI86,G1,10016,17.98,17.635
01/12/2020,PRD2DPICXMU,G1,15016,18.01,17.98
01/11/2020,PRDAOAZ7HQX,G1,15016,18.01,17.98
01/09/2020,PRD63NNSE07,G1,10016,18.01,17.635
01/07/2020,PRD9S0H6IZA,G1,10016,18.01,17.635
01/06/2020,PRDCW75RI0B,G1,5016,18.01,17.635
01/10/2020,PRDDN6ACAH2,G1,20016,18.01,17.635
01/04/2020,PRDFLN3TOWO,G1,15016,17.98,17.635
01/08/2020,PRD4GSYVJNS,G1,15016,18.01,17.635
01/05/2020,PRDZP08FLLH,G1,20016,17.98,17.635
01/11/2020,PRDZ5TZJKVM,G1,15016,18.01,17.635
01/07/2021,PRDJ02H67N8,G1,5016,17.89,21.73
01/10/2021,PRD77WB1IAM,G1,28,25.42,28.555
01/08/2020,PRDQVXSL6E6,G1,36,24.07,24.07
01/08/2021,PRDAMFP8LOD,G1,36,24.3121,26.68
01/11/2021,PRD675UKHU5,G1,36,25.42,25.42
01/02/2021,PRDKU32Z7KG,G1,26,24.07,24.07
01/06/2020,PRDZWH8KMEI,G1,36,24.07,25.471
01/11/2020,PRD1RSBAPDK,G1,48,24.07,24.07
01/06/2021,PRDTFA9IRCI,G1,28,24.3121,26.68
01/09/2020,PRDQNP1H5EI,G1,26,24.07,24.07
01/06/2020,PRDNF8FGB0R,G1,56,24.07,24.07
01/03/2020,PRD3PIXARC1,G1,636,20.02,20.02
01/11/2021,PRDOCI97GPS,G1,516,20.53,21.673
01/03/2020,PRDR8IBAT2N,G1,616,20.02,20.089
01/03/2021,PRDALBG4CR3,G1,516,20.02,21.34
01/03/2020,PRDNXRI7DLW,G1,26,20.02,24.07
01/07/2020,PRDMMKZR5D3,G1,516,19.6,20.104
01/05/2020,PRDQUD7BGBT,G1,516,19.6,20.02
01/09/2021,PRDAVZTIND9,G1,516,19.75,20.104
01/08/2020,PRD77TS7J4R,G1,516,19.6,20.02
01/06/2021,PRDMX4FARSB,G1,1416,19.6,19.6075
01/12/2020,PRDZSGVCLLJ,G1,1516,19.6,19.7137
01/02/2022,PRD8DF0TM4J,G1,1016,19.75,19.75
01/12/2020,PRD3MEOZ1AR,G1,1016,19.6,19.6
01/06/2020,PRDG03SO48R,G1,516,19.6,20.02
01/03/2020,PRDKAAFY5CA,G1,816,19.6,20.071
01/09/2021,PRDIW00RQCZ,G1,516,19.75,20.614
01/03/2022,PRD93QZIICR,G1,380,19.75,20.614
01/03/2020,PRDUMB343YK,G1,1216,19.6,20.263
01/11/2021,PRD7TSSWU28,G1,1956,19.75,20.623
01/05/2021,PRDQVW8UR2C,G1,66,22.18,22.18
01/09/2021,PRDX3JM8CVA,G1,56,22.84,25.42
01/01/2022,PRD7BP9VGJU,G1,26,22.84,25.42
01/04/2020,PRD50SZU3IE,G1,66,22.18,23.2576
01/10/2021,PRDTLS95PUG,G1,36,22.84,25.42
01/03/2022,PRD4DNBS8M7,G1,66,22.84,22.84
01/10/2021,PRDDN2S119Q,G1,66,22.84,22.84
01/10/2021,PRDWGRZEIPR,G1,116,22.84,25.033
01/06/2021,PRDOSFEHG0D,G1,216,20.9749,22.951
01/03/2021,PRD5PDTQZFN,G1,50,20.83,24.07
01/07/2020,PRDAWVZOOYC,G1,100,20.83,22.18
01/04/2020,PRDR6TLWPJU,G1,216,20.83,20.83
01/10/2020,PRDKCP6RKHU,G1,216,20.83,20.83
01/05/2021,PRD5223OF84,G1,172,20.83,22.18
01/11/2020,PRDUHRKXT5H,G1,76,20.83,22.18
01/07/2020,PRDSR0DTQWU,G1,46,20.83,24.07
01/05/2021,PRDAFSY3GGO,G1,216,20.83,20.83
01/08/2021,PRDGN1WPIL0,G1,136,20.9749,22.36
01/03/2020,PRDCD7E7EWI,G1,516,19.18,20.83
01/07/2020,PRDHHLML00K,G1,1016,19.18,20.32
01/02/2021,PRDY0L1SQYX,G1,1016,19.18,18.8239
01/04/2020,PRDASKV6XFR,G1,66,19.18,22.18
01/05/2020,PRD3F6GGHPK,G1,216,19.18,21.79
01/01/2021,PRD3DV5CVV4,G1,1016,19.18,18.7156
01/03/2020,PRDJTLYNMBI,G1,2016,19.18,19.2745
01/06/2020,PRD2VVAH402,G1,2216,19.18,19.1818
01/07/2020,PRD2NDQA0UY,G1,516,19.18,20.83
01/06/2020,PRDQ4DBAFJQ,G1,516,19.18,20.83
01/11/2020,PRDRZOF9TA6,G1,216,19.18,21.79
01/04/2020,PRDZ5H6D2FU,G1,216,19.18,21.43
01/02/2021,PRDRYMFNMK0,G1,80016,18.43,18.43
01/12/2020,PRDYJ5OQJAC,G1,20016,18.43,18.43
01/03/2020,PRDVN31M5IE,G1,100016,18.28,17.35
01/07/2021,PRDPD2EFJH1,G1,5016,18.7,18.367
01/10/2021,PRDF7LU5KQO,G1,216,18.67,19.0876
01/01/2021,PRDSTGJTS3V,G1,5016,18.7,18.5209
01/06/2021,PRDCTQL9JYM,G1,2016,18.7,18.9154
01/04/2020,PRDNA0QWZK4,G1,5016,18.7,18.4204
01/11/2021,PRDGSH9KSFV,G1,5016,18.67,18.2914
01/03/2021,PRDOZKC1DYE,G1,5016,18.7,19.147
01/05/2021,PRDPYBYLWWC,G1,2016,18.7,18.8659
01/05/2021,PRD2VAN4E90,G1,2216,18.7,18.7414
01/07/2021,PRDVN0609KS,G1,616,18.7,19.1524
01/04/2021,PRD9JBGLLUE,G1,2016,18.7,18.8686
01/09/2021,PRDVU66PNLP,G1,1216,18.7,19.105
01/03/2020,PRDNEXO7JSL,G1,10016,18.7,17.83
01/10/2021,PRD0FHH33WO,G1,5016,18.67,18.2956
01/03/2022,PRDKQHNK1Y7,G1,4144,18.67,19.1275
01/09/2021,PRDGFFPBSWD,G1,10016,18.49,17.83
01/06/2021,PRDE0QV2W9L,G1,5016,18.52,17.83
01/01/2022,PRDQSBFGEIT,G1,5016,18.49,17.83
01/11/2020,PRDOEP6EQW2,G1,25016,18.52,17.86
01/03/2021,PRDF8D75ZS8,G1,15016,18.52,17.86
01/09/2021,PRDEQA8CH1F,G1,20016,18.49,17.86
01/06/2021,PRDHJR6WM3G,G1,10016,18.52,17.86
01/12/2020,PRD3SNN0QIR,G1,10016,18.52,17.86
01/07/2021,PRDL6YZWNAZ,G1,5016,18.52,17.83
01/05/2021,PRDKYSUV9US,G1,5016,18.52,17.83
01/10/2021,PRD0RJTPYBV,G1,10016,18.49,17.86
01/05/2021,PRDVDYWCLRB,G1,15016,18.52,17.86
01/10/2020,PRDUVKZEHFS,G1,15016,18.52,17.86
01/02/2022,PRD3TNKEZQY,G1,15016,18.49,17.83
01/08/2021,PRD71J5K9E4,G1,5016,18.52,17.83
01/11/2021,PRD4UUKK64V,G1,10016,18.49,17.83
01/01/2021,PRDT4IBPGOR,G1,10016,18.52,17.86
01/07/2021,PRD3PAO2CH1,G1,10016,18.52,17.86
01/10/2020,PRDKHZ2SK6C,G1,5016,18.58,17.65
01/02/2022,PRD1IOC0GOB,G1,10016,18.58,18.1
01/07/2021,PRDRKTSNUDQ,G1,5016,18.58,17.65
01/02/2022,PRDY8HEFD7Z,G1,10016,18.58,18.7
01/09/2020,PRDW4G7KL4Q,G1,5016,18.58,18.1
01/06/2021,PRDOZ0FZ7AC,G1,5016,18.58,18.1
01/11/2020,PRD7JH5SWDA,G1,10016,18.58,17.83
01/02/2021,PRDAZQ41G5D,G1,5016,18.58,17.65
01/09/2021,PRD5QHO1GXL,G1,5016,18.58,18.1
01/03/2021,PRDE3NUD239,G1,5016,18.58,17.65
01/06/2021,PRDN0SV814Z,G1,5016,18.58,17.65
01/08/2020,PRDCMLR52IF,G1,5016,18.58,18.1
01/03/2021,PRD2M08N1CA,G1,10016,18.58,17.83
01/02/2021,PRDDWVVLXII,G1,10016,18.58,18.1
01/01/2021,PRDEEHSA51O,G1,5016,18.58,18.1
01/01/2021,PRDLQV7JC9O,G1,5016,18.58,17.65
01/04/2020,PRDMRQAETZI,G1,5016,18.58,17.65
01/11/2021,PRDP8NLWFOQ,G1,5016,18.58,18.1
01/05/2021,PRDBGUNLMKR,G1,5016,18.58,17.65
01/11/2020,PRD2RFQ994M,G1,5016,18.58,18.1
01/09/2021,PRDBPAO6MQR,G1,10016,18.58,17.65
01/05/2021,PRDGZHFZLH3,G1,5016,18.58,18.1
01/10/2021,PRDHCT0TLBZ,G1,5016,18.58,18.58
01/02/2022,PRD77J5CPD9,G1,5016,18.58,18.58
01/08/2020,PRDCG5ZBIL9,G1,10016,18.58,17.83
01/10/2020,PRD1PDB3MV9,G1,5016,18.58,17.83
01/01/2021,PRD5T7P2VFS,G1,5016,18.58,17.83
01/09/2020,PRDUEMWOQMA,G1,5016,18.58,17.83
01/05/2020,PRDP302QANJ,G1,5016,18.58,17.65
01/06/2020,PRD76P3GBXL,G1,5016,18.58,18.1
01/04/2021,PRDOTRMZYYN,G1,5016,18.58,18.1
01/10/2021,PRDG19BPJR7,G1,10016,18.58,18.7
01/01/2022,PRDFI3ZWGHC,G1,5016,18.58,18.1
01/07/2020,PRDDVC4JP1N,G1,5016,18.58,18.1
01/02/2022,PRDK4EW6JX6,G1,6816,18.7,18.97
01/03/2020,PRDD46Q0GLM,G1,5016,18.76,21.4171
01/07/2021,PRDSDYNPG6Q,G1,5016,18.76,19.18
01/08/2020,PRDY5VO1PBD,G1,2016,18.76,19.18
01/03/2020,PRDZZB8MLKX,G1,5016,18.76,18.1
01/11/2020,PRDRCCBMDRY,G1,5016,18.76,21.6217
01/10/2020,PRD7WH9N851,G1,5016,18.76,18.76
01/11/2021,PRD7W89WZXA,G1,5016,18.7,19.06
01/11/2020,PRDPJ2HSR6F,G1,170016,18.07,17.35
01/09/2020,PRDBWYV7BR4,G1,270016,18.07,17.35
01/02/2022,PRDP2ZBCEVU,G1,40016,18.1,17.35
01/02/2021,PRDH6H9HPVE,G1,10016,18.07,17.35
01/08/2020,PRDFWYLK9FF,G1,60016,18.07,17.35
01/02/2021,PRD48EKSCN8,G1,20016,18.28,17.35
01/12/2020,PRD8K92JZ79,G1,50016,18.07,17.35
01/09/2021,PRDMGOP8MRK,G1,140016,18.28,17.35
01/03/2021,PRDQBOC4B5B,G1,20016,18.28,19.375
01/12/2021,PRDM699I13C,G1,50016,18.1,17.35
01/05/2020,PRD54F1MY59,G1,70016,18.07,17.35
01/07/2020,PRDMB39JAQG,G1,50016,18.07,17.35
01/07/2021,PRDBNV6ZOVN,G1,60016,18.28,17.35
01/04/2021,PRDLOON53SN,G1,95016,18.28,17.35
01/02/2021,PRDQXC5RHU5,G1,150016,18.07,17.35
01/01/2021,PRDV8RKZOUK,G1,210016,18.07,17.35
01/06/2021,PRDWC6JVUDC,G1,110016,18.28,17.35
01/05/2021,PRDD68F4BG4,G1,190016,18.28,17.35
01/01/2022,PRDOUMGEJBZ,G1,150016,18.1,17.35
01/11/2021,PRDWHIZ2SX0,G1,120016,18.22,17.35
01/10/2021,PRDAHTY4D9M,G1,30016,18.22,17.35
01/09/2020,PRD7UY0P0JX,G1,120016,18.07,17.35
01/10/2020,PRDEVA0LO9D,G1,150016,18.07,17.35
01/03/2022,PRD2UMVEYH3,G1,455016,18.1,17.35
01/03/2021,PRDLZSTJW6P,G1,120016,18.28,17.35
01/08/2021,PRDX9CUTTIY,G1,80016,18.28,17.35
01/06/2020,PRDB7H36MF3,G1,150016,18.07,17.35
01/12/2021,PRD2O6RSGKE,G1,28,236.05,243.5551
01/05/2020,PRDCHW8GCOE,G1,40,142.93,137.2174
01/05/2020,PRD41HD5R1O,G1,32,142.93,142.93
01/11/2021,PRD2BWLY9NT,G1,36,236.05,236.05
01/01/2021,PRDUDPQ4IEM,G1,28,142.93,142.93
01/02/2021,PRDVKXL0M4I,G1,56,142.93,142.93
01/04/2021,PRD1BCGVZ68,G1,26,142.93,142.93
01/01/2022,PRDHP80SEJC,G1,28,236.05,164.29
01/05/2020,PRD8C8RQ4V6,G1,46,142.93,166.234
01/10/2020,PRDQIBNQ5T7,G1,36,142.93,128.17
01/05/2020,PRDJ1L0JIYS,G1,40,142.93,142.93
01/09/2021,PRDOO6IHJQ1,G1,36,236.05,94.06
